Challenge Area,Challenge Sub-Area,Challenge Component,Benchmark ID,Dataset,Data Producer,Year,Producer ID,Indicator Title,Indicator ID,Source Indicator ID,Indicator Question,Indicator Description,Value Max,Possible Text Values,Qual. Assessment,URL(s),Core vs Context,Cluster?,OGP-Adjusted,OGP Notes,To Revise,OGP Score,OGP Countries Meeting Benchmark,OGP Countries Not Meeting Benchmark,OGP Countries Not Assessed,Example Assesments,In Data? ,For GDF
Digital Governance,Public Participation,NA,dg_pp_01,Global Index on Responsible AI 1st Edition,Global Index on Responsible AI,2024,GIRAI,Frameworks,dg_pp_frame,Public Participation and Awareness: fr_doc1_existence_text,"Are there national/federal laws, regulations, policies, strategies, plans and/or guidelines that specifically speak to AI in this area?","For the purpose of this indicator, frameworks addressing this thematic area include:

1) Non-binding frameworks that provide guidelines, principles, recommendations, which are voluntary measures that implementers should follow, but are not required to.
2) Policies, strategies, long term strategic plans, etc. that articulate the approach adopted by the government and are expected to be accomplished.
3) Legally enforceable frameworks such as laws, by-laws, decrees, resolutions and other types of regulations.

From GIRAI: 

Public participation, which may also be referred to as ‘public engagement’, is defined as the process of engaging ordinary people in the decision-making processes that affect their lives and give full consideration to their input before making decisions. These processes require open, honest, and ongoing communication between decision-makers and stakeholders, including those who are interested in, and/or affected by, the decisions that will be made, even when those stakeholders have different concerns and/or interests.

In addition to being a defining principle of democratic societies, public participation is also expressed as a fundamental human right in various legal instruments. Article 21 of the Universal Declaration of Human Rights (UDHR) states that every person has the right to participate in the affairs of the country, either directly or by an elected representative. The right to public participation finds further expression as a human right in Article 25 of the International Covenant on Civil and Political Rights (ICCPR), which states that all citizens have the right to have equal access to public services in the country.

Public awareness is defined as the process of informing the general public and increasing levels of consciousness
 about the potential benefits and risks associated with a particular action or decision. This process requires providing people with accurate, up-to-date information that is accessible to a wide range of audiences using different modes of communication that are appropriate to different groups.",1,Has a framework; Developing a Framework; No framework,1,"Method: https://drive.google.com/file/d/1LPE9nEoq5oprQEpJLSaXrQPuGV1cyusd/view
Thematic Overview: https://drive.google.com/file/d/1PEuNTeZ64ZRmfcZUr3-ohbXfhe83-gZE/view",Core,0,1,"Condenses framework question into whether it exists or not, regardless of legal status (e.g. binding vs non-binding)",,0.28,Benin; Brazil; Colombia; Estonia; Germany; Ireland; Italy; Jordan; New Zealand; Peru; Portugal; Senegal; Slovakia; Spain; Ukraine; United Kingdom; United States; Uruguay,"Albania; Argentina; Armenia; Australia; Bulgaria; Burkina Faso; Canada; Chile; Costa Rica; Cote d'Ivoire; Croatia; Dominican Republic; Ecuador; Finland; France; Georgia; Ghana; Greece; Guatemala; Honduras; Indonesia; Jamaica; Kenya; Kosovo; Latvia; Liberia; Lithuania; Malawi; Mexico; Mongolia; Montenegro; Morocco; Netherlands; Nigeria; North Macedonia; Panama; Paraguay; Philippines; Korea, Republic of; Moldova, Republic of; Romania; Serbia; Sierra Leone; South Africa; Tunisia; Zambia",Bosnia and Herzegovina; Cabo Verde; Czechia; Israel; Maldives; Malta; Norway; Papua New Guinea; Sweden; Seychelles; Timor-Leste,"Spain: National Strategy for AI
URL(s): https://portal.mineco.gob.es/RecursosArticulo/mineco/ministerio/ficheros/National-Strategy-on-AI.pdf",1,
Digital Governance,Public Participation,NA,dg_pp_02,Global Index on Responsible AI 1st Edition,Global Index on Responsible AI,2024,GIRAI,Legal Status,dg_pp_legal,Public Participation and Awareness: fr_doc1_type_text,Is there a legally binding or enforceable framework?,"From GIRAI: 

Public participation, which may also be referred to as ‘public engagement’, is defined as the process of engaging ordinary people in the decision-making processes that affect their lives and give full consideration to their input before making decisions. These processes require open, honest, and ongoing communication between decision-makers and stakeholders, including those who are interested in, and/or affected by, the decisions that will be made, even when those stakeholders have different concerns and/or interests.

In addition to being a defining principle of democratic societies, public participation is also expressed as a fundamental human right in various legal instruments. Article 21 of the Universal Declaration of Human Rights (UDHR) states that every person has the right to participate in the affairs of the country, either directly or by an elected representative. The right to public participation finds further expression as a human right in Article 25 of the International Covenant on Civil and Political Rights (ICCPR), which states that all citizens have the right to have equal access to public services in the country.

Public awareness is defined as the process of informing the general public and increasing levels of consciousness
 about the potential benefits and risks associated with a particular action or decision. This process requires providing people with accurate, up-to-date information that is accessible to a wide range of audiences using different modes of communication that are appropriate to different groups.",1,No; Yes,1,"Method: https://drive.google.com/file/d/1LPE9nEoq5oprQEpJLSaXrQPuGV1cyusd/view
Thematic Overview: https://drive.google.com/file/d/1PEuNTeZ64ZRmfcZUr3-ohbXfhe83-gZE/view",Core,0,1,"Collapses ""legally-enforceable frameworks"" and ""binding frameworks"" into a single question",,0.27,Benin; Brazil; Colombia; Estonia; Germany; Ireland; Italy; New Zealand; Peru; Portugal; Senegal; Slovakia; Spain; Ukraine; United Kingdom; United States; Uruguay,"Albania; Argentina; Armenia; Australia; Bulgaria; Burkina Faso; Canada; Chile; Costa Rica; Cote d'Ivoire; Croatia; Dominican Republic; Ecuador; Finland; France; Georgia; Ghana; Greece; Guatemala; Honduras; Indonesia; Jamaica; Jordan; Kenya; Kosovo; Latvia; Liberia; Lithuania; Malawi; Mexico; Mongolia; Montenegro; Morocco; Netherlands; Nigeria; North Macedonia; Panama; Paraguay; Philippines; Korea, Republic of; Moldova, Republic of; Romania; Serbia; Sierra Leone; South Africa; Tunisia; Zambia",Bosnia and Herzegovina; Cabo Verde; Czechia; Israel; Maldives; Malta; Norway; Papua New Guinea; Sweden; Seychelles; Timor-Leste,,1,
Digital Governance,Transparency,NA,dg_trans_01,Global Index on Responsible AI 1st Edition,Global Index on Responsible AI,2024,GIRAI,Frameworks,dg_trans_frame,Transparency and Explainability: fr_doc1_existence_text,"Are there national/federal laws, regulations, policies, strategies, plans and/or guidelines that specifically speak to AI in this area?","For the purpose of this indicator, frameworks addressing this thematic area include:

1) Non-binding frameworks that provide guidelines, principles, recommendations, which are voluntary measures that implementers should follow, but are not required to.
2) Policies, strategies, long term strategic plans, etc. that articulate the approach adopted by the government and are expected to be accomplished.
3) Legally enforceable frameworks such as laws, by-laws, decrees, resolutions and other types of regulations.

From GIRAI:

Transparency is defined as ‘the quality of [a process, practice or decision] being done in an open way without secrets so people can trust that [actions] are fair and honest’. Transparency has been identified by the UN Human Rights Council (UNHRC) as one of the five key principles of good governance, along with responsibility, accountability, participation and responsiveness to public concerns.

In the context of AI, transparency concerns the extent to which the “inner workings” of an AI system are open and accessible, which invariably requires the provision of “easy-to-understand” explanations of the algorithmic models, the data that drives them, and the rationale for their use. It also refers to transparency in the use of an AI system, whether by a public or private actor, and particularly toward people who are likely to be impacted by the use of such a system. To this end, transparency aims to ensure that people are able to develop a basic understanding of AI systems, including the reasons for their development, training, deployment, and impact.

Accordingly, the principle of transparency implicates the concept of explainability, which has arisen within the AI ethics discourse and which calls for the provision of information that can be understood by a non-technical person – particularly, the process driving outcomes of AI systems. Explainability can be defined as ‘the quality of enabling people to understand how a particular system works and/or how a particular outcome was achieved by providing information that is sensible and easy-to-understand’. The principle of explainability is also closely linked to the concept of interpretability
, which refers to ‘the capacity to provide an explanation of the factors and logic that led to an outcome in terms that are understandable to a human.’

Transparency and explainability, as principles of responsible AI governance, therefore require information about processes, practices and decisions to be open, accessible, and easily understood by a broad range of stakeholders, including government entities, private sector companies, civil society organisations and academic institutions. 

",1,Has a framework; Developing a Framework; No framework,1,"Method: https://drive.google.com/file/d/1LPE9nEoq5oprQEpJLSaXrQPuGV1cyusd/view
Thematic Overview: https://drive.google.com/file/d/1rRn9RJeSHTcQ2ajEAF3HV29_NK3J1aNF/view",Core,0,1,"Condenses framework question into whether it exists or not, regardless of legal status (e.g. binding vs non-binding)",,0.47,Argentina; Australia; Benin; Brazil; Bulgaria; Canada; Chile; Colombia; Dominican Republic; Estonia; France; Georgia; Germany; Greece; Indonesia; Ireland; Italy; Jordan; Netherlands; New Zealand; Peru; Philippines; Portugal; Serbia; Slovakia; Spain; Ukraine; United Kingdom; United States; Uruguay,"Albania; Armenia; Burkina Faso; Costa Rica; Cote d'Ivoire; Croatia; Ecuador; Finland; Ghana; Guatemala; Honduras; Jamaica; Kenya; Kosovo; Latvia; Liberia; Lithuania; Malawi; Mexico; Mongolia; Montenegro; Morocco; Nigeria; North Macedonia; Panama; Paraguay; Korea, Republic of; Moldova, Republic of; Romania; Senegal; Sierra Leone; South Africa; Tunisia; Zambia",Bosnia and Herzegovina; Cabo Verde; Czechia; Israel; Maldives; Malta; Norway; Papua New Guinea; Sweden; Seychelles; Timor-Leste,"Spain: National Strategy for AI
URL(s): https://portal.mineco.gob.es/RecursosArticulo/mineco/ministerio/ficheros/National-Strategy-on-AI.pdf",1,
Digital Governance,Transparency,NA,dg_trans_02,Global Index on Responsible AI 1st Edition,Global Index on Responsible AI,2024,GIRAI,Legal Status,dg_trans_legal,Transparency and Explainability: fr_doc1_type_text,Is there a legally binding or enforceable framework?,"From GIRAI:

Transparency is defined as ‘the quality of [a process, practice or decision] being done in an open way without secrets so people can trust that [actions] are fair and honest’. Transparency has been identified by the UN Human Rights Council (UNHRC) as one of the five key principles of good governance, along with responsibility, accountability, participation and responsiveness to public concerns.

In the context of AI, transparency concerns the extent to which the “inner workings” of an AI system are open and accessible, which invariably requires the provision of “easy-to-understand” explanations of the algorithmic models, the data that drives them, and the rationale for their use. It also refers to transparency in the use of an AI system, whether by a public or private actor, and particularly toward people who are likely to be impacted by the use of such a system. To this end, transparency aims to ensure that people are able to develop a basic understanding of AI systems, including the reasons for their development, training, deployment, and impact.

Accordingly, the principle of transparency implicates the concept of explainability, which has arisen within the AI ethics discourse and which calls for the provision of information that can be understood by a non-technical person – particularly, the process driving outcomes of AI systems. Explainability can be defined as ‘the quality of enabling people to understand how a particular system works and/or how a particular outcome was achieved by providing information that is sensible and easy-to-understand’. The principle of explainability is also closely linked to the concept of interpretability
, which refers to ‘the capacity to provide an explanation of the factors and logic that led to an outcome in terms that are understandable to a human.’

Transparency and explainability, as principles of responsible AI governance, therefore require information about processes, practices and decisions to be open, accessible, and easily understood by a broad range of stakeholders, including government entities, private sector companies, civil society organisations and academic institutions. 

",1,No; Yes,1,"Method: https://drive.google.com/file/d/1LPE9nEoq5oprQEpJLSaXrQPuGV1cyusd/view
Thematic Overview: https://drive.google.com/file/d/1rRn9RJeSHTcQ2ajEAF3HV29_NK3J1aNF/view",Core,0,1,"Collapses ""legally-enforceable frameworks"" and ""binding frameworks"" into a single question",,0.38,Benin; Brazil; Bulgaria; Canada; Chile; Colombia; Dominican Republic; Estonia; France; Georgia; Germany; Greece; Indonesia; Ireland; Italy; Netherlands; New Zealand; Peru; Philippines; Slovakia; Spain; Ukraine; United Kingdom; Uruguay,"Albania; Argentina; Armenia; Australia; Burkina Faso; Costa Rica; Cote d'Ivoire; Croatia; Ecuador; Finland; Ghana; Guatemala; Honduras; Jamaica; Jordan; Kenya; Kosovo; Latvia; Liberia; Lithuania; Malawi; Mexico; Mongolia; Montenegro; Morocco; Nigeria; North Macedonia; Panama; Paraguay; Portugal; Korea, Republic of; Moldova, Republic of; Romania; Senegal; Serbia; Sierra Leone; South Africa; Tunisia; United States; Zambia",Bosnia and Herzegovina; Cabo Verde; Czechia; Israel; Maldives; Malta; Norway; Papua New Guinea; Sweden; Seychelles; Timor-Leste,,1,
Fiscal Openness,Inclusion,NA,fo_inc_01,Open Budget Survey,International Budget Partnership,2023,IBP,Inclusion in budget development,fo_inc_execdev,q126,The executive takes concrete steps to include vulnerable and under-represented parts of the population in the formulation of the annual budget.,"OBS assesses this indicator on a scale of a) through c). 

a. Yes, the executive takes concrete steps to include individuals and/or CSOs representing vulnerable and underrepresented parts of the population
in the formulation of the annual budget.
b. The requirements for an “a” response are not met.
c. Not applicable (please comment).

For OGP purposes, a score of a) is considered “Yes”. A score of b) or c) is considered “No”. See how the OBS determines scores below.

This question reflects the GIFT principle of “Inclusiveness”, and examines the executive’s effort to actively reach out to citizens who are from socially vulnerable groups and/or underrepresented in national processes. The emphasis here is on the executive’s efforts to seek out the views of members of the public from socially vulnerable groups and/or who are underrepresented in the process. To answer “a,” the executive must actively seek out individuals from at least one vulnerable and underrepresented community and/or civil society organization representing vulnerable and underrepresented individuals and communities. The researcher must provide evidence to show the government’s efforts and actions. The researcher must speak with the relevant government official(s), and subsequently double check with an alternative source, such as representatives of vulnerable/underrepresented groups. Answer “b” applies if the executive does not take concrete steps to incorporate vulnerable/underrepresented individuals, or organizations representing them, into participation mechanisms or if the executive does not use public participation mechanisms during the budget formulation stage",1,No; Yes,0,Method: https://internationalbudget.org/sites/default/files/2024-05/2023-OBS-Questionnaire-and-Guidelines-English.pdf#page=139,Core,0,0,,,0.10,"Dominican Republic; Liberia; New Zealand; Nigeria; Peru; Korea, Republic of","Albania; Argentina; Armenia; Australia; Benin; Bosnia and Herzegovina; Brazil; Bulgaria; Burkina Faso; Canada; Chile; Colombia; Costa Rica; Cote d'Ivoire; Croatia; Czechia; Ecuador; France; Georgia; Germany; Ghana; Guatemala; Honduras; Indonesia; Italy; Jamaica; Jordan; Kenya; Malawi; Mexico; Moldova, Republic of; Mongolia; Montenegro; Morocco; North Macedonia; Norway; Papua New Guinea; Paraguay; Philippines; Portugal; Romania; Senegal; Serbia; Sierra Leone; Slovakia; South Africa; Spain; Sweden; Timor-Leste; Tunisia; Ukraine; United Kingdom; United States; Zambia",Cabo Verde; Estonia; Finland; Greece; Ireland; Israel; Kosovo; Lithuania; Latvia; Maldives; Malta; Netherlands; Panama; Seychelles; Uruguay,,1,
Fiscal Openness,Inclusion,NA,fo_inc_02,Open Budget Survey,International Budget Partnership,2023,IBP,Inclusion in budget implementation,fo_inc_execimp,q129,The executive takes concrete steps to include vulnerable and under-represented parts of the population on the implementation of the annual budget.,"OBS assesses this indicator on a scale of a) through d). For OGP purposes, a score of a) is considered “Yes”. A score of b), c) or d) is considered “No”. See how the OBS determines scores below.

This question reflects the GIFT principle of “Inclusiveness”, and examines the executive’s effort to actively reach out to citizens who are from socially vulnerable groups and/or underrepresented in national processes. The emphasis here is on national government’s efforts to obtain input from members of the public who are from socially vulnerable groups and/or underrepresented in national processes during the implementation of the annual budget. To answer “a,” the executive must actively seek out individuals from at least one vulnerable and underrepresented community and/or civil society organization representing vulnerable and underrepresented individuals and communities. The researcher must provide evidence to show the government’s efforts and actions. The researcher must speak with the relevant government official(s), and subsequently double check with an alternative source, such as representatives from vulnerable/underrepresented groups. 143 Answer “b” applies if the national executive does not take concrete steps to incorporate vulnerable/underrepresented individuals, or organizations representing them, into participation mechanisms or if the executive does not use public participation mechanisms during the budget implementation stage.",1,No; Yes,0,Method: https://internationalbudget.org/sites/default/files/2024-05/2023-OBS-Questionnaire-and-Guidelines-English.pdf#page=142,Core,0,0,,,0.02,Mexico,"Albania; Argentina; Armenia; Australia; Benin; Bosnia and Herzegovina; Brazil; Bulgaria; Burkina Faso; Canada; Chile; Colombia; Costa Rica; Cote d'Ivoire; Croatia; Czechia; Dominican Republic; Ecuador; France; Georgia; Germany; Ghana; Guatemala; Honduras; Indonesia; Italy; Jamaica; Jordan; Kenya; Liberia; Malawi; Moldova, Republic of; Mongolia; Montenegro; Morocco; New Zealand; Nigeria; North Macedonia; Norway; Papua New Guinea; Paraguay; Peru; Philippines; Portugal; Romania; Senegal; Serbia; Sierra Leone; Slovakia; South Africa; Korea, Republic of; Spain; Sweden; Timor-Leste; Tunisia; Ukraine; United Kingdom; United States; Zambia",Cabo Verde; Estonia; Finland; Greece; Ireland; Israel; Kosovo; Lithuania; Latvia; Maldives; Malta; Netherlands; Panama; Seychelles; Uruguay,,1,
Fiscal Openness,Independent Oversight,NA,fo_sai_01,Open Budget Survey,International Budget Partnership,2023,IBP,Public audits,fo_sai_audit,q97,"The SAI conducted and published three types of audits (compliance, financial, and performance).","OBS assesses this indicator on a scale of a) through d). For OGP purposes, a score of a) or b) is considered “Yes”. A score of c) or d) is considered “No”. See how the OBS determines scores below.

Question 97 asks about the types of audits conducted by the Supreme Audit Institution (SAI). There are three basic types of audits: 
• Financial audits are intended to determine if an entity’s financial information is accurate (free from errors or fraud) and presented in accordance with the applicable financial reporting and regulatory framework. See ISSAI 200 (https://www.issai.org/pronouncements/issai100-fundamental-principles-of-public-sector-auditing/) for more detail. 
• Compliance audits look at the extent to which the relevant regulations and procedures have been followed. See ISSAI 400 (https://www.issai.org/pronouncements/issai-400-compliance-audit-principles/) for more details. 
• Performance audits assess whether activities are adhering to the principles of economy, efficiency, and effectiveness. See ISSAI 300 (https://www.issai.org/pronouncements/issai-300-performance-audit-principles/) for more details. 

Financial and compliance audits are more common than performance audits, which usually occur only once a performance framework has been agreed upon. In some countries, the SAI’s mandate limits the type of audit it can conduct. 

To answer “a,” the SAI must have conducted all three types of audit — financial, compliance, and performance — and made all of them available to the public. A “b” response applies if the SAI has conducted two of the three audit types, and a “c” applies if it has conducted only one type of audit. Answers “b” and “c” may be selected even if the Audit Report is not publicly available, as long as the SAI has conducted compliance or performance audits and made them available to the public. A “d” response applies if the SAI has not conducted any of the three types of audits, or has not made them available to the public.
",1,No; Yes,0,Method: https://internationalbudget.org/sites/default/files/2024-05/2023-OBS-Questionnaire-and-Guidelines-English.pdf#page=115,Core,0,1,"Collapses multiple-choice question into a single binary question, focusing on the top tier only. All three types of audits must be published.",,0.65,"Argentina; Armenia; Australia; Bosnia and Herzegovina; Brazil; Bulgaria; Colombia; Costa Rica; Croatia; Czechia; France; Georgia; Germany; Ghana; Guatemala; Honduras; Indonesia; Italy; Jamaica; Jordan; Malawi; Mexico; Moldova, Republic of; Mongolia; Montenegro; New Zealand; North Macedonia; Norway; Peru; Philippines; Portugal; Romania; Serbia; Sierra Leone; Slovakia; South Africa; Korea, Republic of; United States; Zambia",Albania; Benin; Burkina Faso; Canada; Chile; Cote d'Ivoire; Dominican Republic; Ecuador; Kenya; Liberia; Morocco; Nigeria; Papua New Guinea; Paraguay; Senegal; Spain; Sweden; Timor-Leste; Tunisia; Ukraine; United Kingdom,Cabo Verde; Estonia; Finland; Greece; Ireland; Israel; Kosovo; Lithuania; Latvia; Maldives; Malta; Netherlands; Panama; Seychelles; Uruguay,,1,
Fiscal Openness,Independent Oversight,NA,fo_sai_02,Open Budget Survey,International Budget Partnership,2023,IBP,Audit follow-up report,fo_sai_follow,q101,The executive publishes a report on what steps it has taken to address most audit recommendations.,"OBS assesses this indicator on a scale of a) through d). For OGP purposes, a score of a) or b) is considered “Yes”. A score of c) or d) is considered “No”. See how the OBS determines scores below.

Question 101 asks whether the executive reports to the public on the steps it has taken to address audit recommendations made by the Supreme Audit Institution (SAI). The ultimate purpose of audits is to verify that the budget was executed in a manner consistent with existing law, and to hold the government accountable for this execution and its future improvement. The extent to which audits achieve the latter depends on whether there is adequate and timely follow-up on the recommendations provided in the SAI’s audit reports. To answer ""a,"" the executive must report publicly on the steps it has taken to address all audit findings. A “b” response applies if the executive reports publicly on the steps it has taken to address most, but not all, audit findings. A “c” response applies if the executive reports publicly on the steps it has taken to address only some audit findings. As long as the executive reports publicly on the steps it has taken to address audit finding, answer “a,” “b,” or “c” may be selected, even if the Audit Report is not made publicly available. A “d” response applies if the executive does not report at all on its steps to address audit findings.",1,No; Yes,0,Method: https://internationalbudget.org/sites/default/files/2024-05/2023-OBS-Questionnaire-and-Guidelines-English.pdf#page=117,Core,0,1,"Collapses multiple-choice question into a single binary question, focusing on the top two tiers. Disregards if executive reports on most or all audit findings. ",,0.22,"Brazil; Canada; Georgia; Moldova, Republic of; Mongolia; Norway; Peru; Sierra Leone; South Africa; Korea, Republic of; Sweden; United Kingdom; United States",Albania; Argentina; Armenia; Australia; Benin; Bosnia and Herzegovina; Bulgaria; Burkina Faso; Chile; Colombia; Costa Rica; Cote d'Ivoire; Croatia; Czechia; Dominican Republic; Ecuador; France; Germany; Ghana; Guatemala; Honduras; Indonesia; Italy; Jamaica; Jordan; Kenya; Liberia; Malawi; Mexico; Montenegro; Morocco; New Zealand; Nigeria; North Macedonia; Papua New Guinea; Paraguay; Philippines; Portugal; Romania; Senegal; Serbia; Slovakia; Spain; Timor-Leste; Tunisia; Ukraine; Zambia,Cabo Verde; Estonia; Finland; Greece; Ireland; Israel; Kosovo; Lithuania; Latvia; Maldives; Malta; Netherlands; Panama; Seychelles; Uruguay,,1,
Fiscal Openness,Independent Oversight,NA,fo_sai_03,Open Budget Survey,International Budget Partnership,2023,IBP,Audit progress report,fo_sai_progress,q102,The SAI or legislature publishes a report that tracks actions taken by the executive to address most audit recommendations.,"OBS assesses this indicator on a scale of a) through d). For OGP purposes, a score of a) or b) is considered “Yes”. A score of c) or d) is considered “No”. See how the OBS determines scores below.

Question 102 asks whether the Supreme Audit Institution (SAI) or the legislature track actions by the executive to address audit recommendations. After audit results and recommendations are discussed and validated by the legislature, the executive is normally asked to take certain actions to address the audit findings. For accountability purposes, the public needs to be informed about the status of those actions, and steps the executive has taken to address audit recommendations. In addition to the executive reporting on its actions (see Question 101), the SAI and legislature — as the key oversight institutions — have a responsibility to keep the public informed by tracking the executive’s progress in addressing audit recommendations. To answer “a,” the SAI or legislature must report publicly on what steps the executive has taken to address all audit findings. A “b” response applies if the SAI or legislature reports publicly on what steps the executive has taken to address most, but not all, audit findings. A “c” response applies if the SAI or legislature reports publicly on what steps the executive has taken to address only some audit findings. As long as the SAI or legislature reports publicly on the steps the executive has taken, answer “a,” “b,” or “c” may be selected, even if the Audit Report is not made publicly available. A “d” response applies if neither the SAI nor the legislature reports on the executive’s steps to address audit findings.",1,No; Yes,0,Method: https://internationalbudget.org/sites/default/files/2024-05/2023-OBS-Questionnaire-and-Guidelines-English.pdf#page=118,Core,0,1,"Collapses multiple-choice question into a single binary question, focusing on the top two tiers. Disregards if SAI or legislature reports on most or all audit findings. ",,0.42,"Albania; Armenia; Bosnia and Herzegovina; Brazil; Bulgaria; Canada; Cote d'Ivoire; Croatia; France; Georgia; Indonesia; Mexico; Moldova, Republic of; Montenegro; New Zealand; Norway; Peru; Philippines; South Africa; Korea, Republic of; Spain; Sweden; Timor-Leste; United Kingdom; United States",Argentina; Australia; Benin; Burkina Faso; Chile; Colombia; Costa Rica; Czechia; Dominican Republic; Ecuador; Germany; Ghana; Guatemala; Honduras; Italy; Jamaica; Jordan; Kenya; Liberia; Malawi; Mongolia; Morocco; Nigeria; North Macedonia; Papua New Guinea; Paraguay; Portugal; Romania; Senegal; Serbia; Sierra Leone; Slovakia; Tunisia; Ukraine; Zambia,Cabo Verde; Estonia; Finland; Greece; Ireland; Israel; Kosovo; Lithuania; Latvia; Maldives; Malta; Netherlands; Panama; Seychelles; Uruguay,,1,
Fiscal Openness,Legislative Oversight,NA,fo_leg_01,Open Budget Survey,International Budget Partnership,2023,IBP,Review of Budget Proposal,fo_leg_proprev,q112,"During the last budget cycle, a specialized budget or finance committee in the legislature examined the Executive’s Budget Proposal and published a report with findings and recommendations prior to the budget being adopted.","OBS assesses this indicator on a scale of a) through d). For OGP purposes, a score of a) or b) is considered “Yes”. A score of c) or d) is considered “No”. See how the OBS determines scores below.

Question 112 assesses the role of a specialized budget or finance committee during the budget approval stage. Effective committee involvement is an essential condition for legislative influence in the budget process. Specialized committees provide opportunities for individual legislators to gain relevant expertise, and to examine budgets and policy in depth. Yet, the involvement of committees differs across legislatures. Some legislatures have separate committees to examine spending and tax proposals, while others have a single finance committee. Not all legislatures have a specialized budget or finance committee to examine the budget. In addition, there can be differences in the time available for the committee’s analysis of the budget. 

A report with the committee’s findings and recommendations is intended to inform the debate in the full legislature, therefore it must be published before the legislature has adopted the budget. 

Response “a” requires that, in the last budget approval process, a specialized budget or finance committee had one month or more to examine the Executive’s Budget Proposal, and it published a report with findings and recommendations prior to the budget being adopted. Response “b” applies where such a committee examined the draft budget and published a report, but within a shorter timeframe of less than one month. Response “c” 127 applies if a committee examined the budget (without regard to the time period), but did not publish a report prior to the adoption of the budget. Response “d” applies where a specialized budget or finance committee did not examine the Executive’s Budget Proposal. 

Please specify in your comment the name of the committee and the number of days it had available to examine the budget. For bicameral legislatures where one house or chamber has greater constitutional authority in budgetary matters, the question applies to the house or chamber (usually the upper or second one) that is decisive. For bicameral legislatures with co-equal houses or chambers, the question should be answered with reference to the one that achieves the higher score for this question. In the case of bicameral legislatures, please note the relevant arrangements in each house or chamber. If applicable, provide a copy of the report. Please note also if a report is published, but only after the budget has been adopted.",1,No; Yes,0,Method: https://internationalbudget.org/sites/default/files/2024-05/2023-OBS-Questionnaire-and-Guidelines-English.pdf#page=126,Core,0,1,"Collapses multiple-choice question into a single binary question, focusing on the top two tiers. Disregards whether the committee had more or less than a month to examine the budget proposal.",,0.45,"Argentina; Brazil; Canada; Chile; Colombia; Costa Rica; Czechia; France; Georgia; Germany; Guatemala; Italy; Kenya; Mexico; Montenegro; New Zealand; Norway; Peru; Philippines; Portugal; Sierra Leone; South Africa; Korea, Republic of; Spain; Sweden; Ukraine; United States","Albania; Armenia; Australia; Benin; Bosnia and Herzegovina; Bulgaria; Burkina Faso; Cote d'Ivoire; Croatia; Dominican Republic; Ecuador; Ghana; Honduras; Indonesia; Jamaica; Jordan; Liberia; Malawi; Moldova, Republic of; Mongolia; Morocco; Nigeria; North Macedonia; Papua New Guinea; Paraguay; Romania; Senegal; Serbia; Slovakia; Timor-Leste; Tunisia; United Kingdom; Zambia",Cabo Verde; Estonia; Finland; Greece; Ireland; Israel; Kosovo; Lithuania; Latvia; Maldives; Malta; Netherlands; Panama; Seychelles; Uruguay,,1,
